TrakPro Version 4.70 ASCII Data File

Model:,DustTrak II
Model Number:,8532
Serial Number:,8532143603
Test ID:,001
Test Abbreviation:,TEST 1 LONCO_001
Start Date:,23-08-2024
Start Time:,20:11:33
Duration (dd:hh:mm:ss):,0:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,62
Notes:,

Statistics,Channel:,AEROSOL
24-08-2024,00:35:42,0.203
24-08-2024,00:35:43,0.204
24-08-2024,00:35:44,0.205
24-08-2024,00:35:45,0.205
24-08-2024,00:35:46,0.204
24-08-2024,00:35:47,0.204
24-08-2024,00:35:48,0.203
24-08-2024,00:35:49,0.204
24-08-2024,00:35:50,0.205
24-08-2024,00:35:51,0.205
24-08-2024,00:35:52,0.203
24-08-2024,00:35:53,0.202
24-08-2024,00:35:54,0.202
24-08-2024,00:35:55,0.205
24-08-2024,00:35:56,0.205
24-08-2024,00:35:57,0.202
24-08-2024,00:35:58,0.203
24-08-2024,00:35:59,0.204
24-08-2024,00:36:00,0.203
24-08-2024,00:36:01,0.204
24-08-2024,00:36:02,0.203
24-08-2024,00:36:03,0.202
24-08-2024,00:36:04,0.203
24-08-2024,00:36:05,0.205
24-08-2024,00:36:06,0.205
24-08-2024,00:36:07,0.204
24-08-2024,00:36:08,0.205
24-08-2024,00:36:09,0.202
24-08-2024,00:36:10,0.202
24-08-2024,00:36:11,0.203
24-08-2024,00:36:12,0.202
24-08-2024,00:36:13,0.202
24-08-2024,00:36:14,0.204
24-08-2024,00:36:15,0.204
24-08-2024,00:36:16,0.203
24-08-2024,00:36:17,0.203
24-08-2024,00:36:18,0.203
24-08-2024,00:36:19,0.203
24-08-2024,00:36:20,0.201
24-08-2024,00:36:21,0.201
24-08-2024,00:36:22,0.201
24-08-2024,00:36:23,0.202
24-08-2024,00:36:24,0.202
24-08-2024,00:36:25,0.202
24-08-2024,00:36:26,0.203
24-08-2024,00:36:27,0.203
24-08-2024,00:36:28,0.202
24-08-2024,00:36:29,0.202
24-08-2024,00:36:30,0.203
24-08-2024,00:36:31,0.202
24-08-2024,00:36:32,0.200
24-08-2024,00:36:33,0.201
24-08-2024,00:36:34,0.201
24-08-2024,00:36:35,0.200
24-08-2024,00:36:36,0.199
24-08-2024,00:36:37,0.198
24-08-2024,00:36:38,0.198
24-08-2024,00:36:39,0.199
24-08-2024,00:36:40,0.202
24-08-2024,00:36:41,0.199
24-08-2024,00:36:42,0.198
24-08-2024,00:36:43,0.200
24-08-2024,00:36:44,0.201
24-08-2024,00:36:45,0.199
24-08-2024,00:36:46,0.197
24-08-2024,00:36:47,0.198
24-08-2024,00:36:48,0.198
24-08-2024,00:36:49,0.195
24-08-2024,00:36:50,0.197
24-08-2024,00:36:51,0.197
24-08-2024,00:36:52,0.195
24-08-2024,00:36:53,0.195
24-08-2024,00:36:54,0.196
24-08-2024,00:36:55,0.196
24-08-2024,00:36:56,0.196
24-08-2024,00:36:57,0.197
24-08-2024,00:36:58,0.199
24-08-2024,00:36:59,0.198
24-08-2024,00:37:00,0.199
24-08-2024,00:37:01,0.199
24-08-2024,00:37:02,0.199
24-08-2024,00:37:03,0.197
24-08-2024,00:37:04,0.195
24-08-2024,00:37:05,0.195
24-08-2024,00:37:06,0.196
24-08-2024,00:37:07,0.196
24-08-2024,00:37:08,0.198
24-08-2024,00:37:09,0.199
24-08-2024,00:37:10,0.196
24-08-2024,00:37:11,0.195
24-08-2024,00:37:12,0.196
24-08-2024,00:37:13,0.197
24-08-2024,00:37:14,0.196
24-08-2024,00:37:15,0.197
24-08-2024,00:37:16,0.198
24-08-2024,00:37:17,0.197
24-08-2024,00:37:18,0.196
24-08-2024,00:37:19,0.198
24-08-2024,00:37:20,0.197
24-08-2024,00:37:21,0.197
24-08-2024,00:37:22,0.198
24-08-2024,00:37:23,0.198
24-08-2024,00:37:24,0.195
24-08-2024,00:37:25,0.197
24-08-2024,00:37:26,0.197
24-08-2024,00:37:27,0.197
24-08-2024,00:37:28,0.197
24-08-2024,00:37:29,0.195
24-08-2024,00:37:30,0.196
24-08-2024,00:37:31,0.197
24-08-2024,00:37:32,0.198
24-08-2024,00:37:33,0.197
24-08-2024,00:37:34,0.196
24-08-2024,00:37:35,0.196
24-08-2024,00:37:36,0.195
24-08-2024,00:37:37,0.196
24-08-2024,00:37:38,0.194
24-08-2024,00:37:39,0.193
24-08-2024,00:37:40,0.193
24-08-2024,00:37:41,0.196
24-08-2024,00:37:42,0.196
24-08-2024,00:37:43,0.194
24-08-2024,00:37:44,0.193
24-08-2024,00:37:45,0.194
24-08-2024,00:37:46,0.194
24-08-2024,00:37:47,0.193
24-08-2024,00:37:48,0.193
24-08-2024,00:37:49,0.193
24-08-2024,00:37:50,0.193
24-08-2024,00:37:51,0.193
24-08-2024,00:37:52,0.194
24-08-2024,00:37:53,0.196
24-08-2024,00:37:54,0.196
24-08-2024,00:37:55,0.195
24-08-2024,00:37:56,0.194
24-08-2024,00:37:57,0.192
24-08-2024,00:37:58,0.192
24-08-2024,00:37:59,0.194
24-08-2024,00:38:00,0.194
24-08-2024,00:38:01,0.194
24-08-2024,00:38:02,0.193
24-08-2024,00:38:03,0.190
24-08-2024,00:38:04,0.194
24-08-2024,00:38:05,0.193
24-08-2024,00:38:06,0.192
24-08-2024,00:38:07,0.193
24-08-2024,00:38:08,0.191
24-08-2024,00:38:09,0.191
24-08-2024,00:38:10,0.193
24-08-2024,00:38:11,0.193
24-08-2024,00:38:12,0.191
24-08-2024,00:38:13,0.190
24-08-2024,00:38:14,0.188
24-08-2024,00:38:15,0.191
24-08-2024,00:38:16,0.192
24-08-2024,00:38:17,0.191
24-08-2024,00:38:18,0.191
24-08-2024,00:38:19,0.191
24-08-2024,00:38:20,0.191
24-08-2024,00:38:21,0.191
24-08-2024,00:38:22,0.192
24-08-2024,00:38:23,0.189
24-08-2024,00:38:24,0.190
24-08-2024,00:38:25,0.191
24-08-2024,00:38:26,0.189
24-08-2024,00:38:27,0.189
24-08-2024,00:38:28,0.190
24-08-2024,00:38:29,0.191
24-08-2024,00:38:30,0.189
24-08-2024,00:38:31,0.191
24-08-2024,00:38:32,0.193
24-08-2024,00:38:33,0.191
24-08-2024,00:38:34,0.189
24-08-2024,00:38:35,0.192
24-08-2024,00:38:36,0.193
24-08-2024,00:38:37,0.191
24-08-2024,00:38:38,0.187
24-08-2024,00:38:39,0.188
24-08-2024,00:38:40,0.189
24-08-2024,00:38:41,0.189
24-08-2024,00:38:42,0.192
24-08-2024,00:38:43,0.188
24-08-2024,00:38:44,0.188
24-08-2024,00:38:45,0.189
24-08-2024,00:38:46,0.188
24-08-2024,00:38:47,0.187
24-08-2024,00:38:48,0.188
24-08-2024,00:38:49,0.188
24-08-2024,00:38:50,0.188
24-08-2024,00:38:51,0.190
24-08-2024,00:38:52,0.189
24-08-2024,00:38:53,0.188
24-08-2024,00:38:54,0.188
24-08-2024,00:38:55,0.188
24-08-2024,00:38:56,0.187
24-08-2024,00:38:57,0.186
24-08-2024,00:38:58,0.186
24-08-2024,00:38:59,0.186
24-08-2024,00:39:00,0.187
24-08-2024,00:39:01,0.189
24-08-2024,00:39:02,0.186
24-08-2024,00:39:03,0.186
24-08-2024,00:39:04,0.187
24-08-2024,00:39:05,0.184
24-08-2024,00:39:06,0.184
24-08-2024,00:39:07,0.184
24-08-2024,00:39:08,0.185
24-08-2024,00:39:09,0.183
24-08-2024,00:39:10,0.184
24-08-2024,00:39:11,0.184
24-08-2024,00:39:12,0.184
24-08-2024,00:39:13,0.186
24-08-2024,00:39:14,0.185
24-08-2024,00:39:15,0.184
24-08-2024,00:39:16,0.182
24-08-2024,00:39:17,0.184
24-08-2024,00:39:18,0.184
24-08-2024,00:39:19,0.182
24-08-2024,00:39:20,0.183
24-08-2024,00:39:21,0.184
24-08-2024,00:39:22,0.183
24-08-2024,00:39:23,0.181
24-08-2024,00:39:24,0.181
24-08-2024,00:39:25,0.182
24-08-2024,00:39:26,0.185
24-08-2024,00:39:27,0.185
24-08-2024,00:39:28,0.185
24-08-2024,00:39:29,0.185
24-08-2024,00:39:30,0.185
24-08-2024,00:39:31,0.185
24-08-2024,00:39:32,0.185
24-08-2024,00:39:33,0.184
24-08-2024,00:39:34,0.182
24-08-2024,00:39:35,0.180
24-08-2024,00:39:36,0.183
24-08-2024,00:39:37,0.184
24-08-2024,00:39:38,0.183
24-08-2024,00:39:39,0.184
24-08-2024,00:39:40,0.183
24-08-2024,00:39:41,0.185
24-08-2024,00:39:42,0.183
24-08-2024,00:39:43,0.180
24-08-2024,00:39:44,0.180
24-08-2024,00:39:45,0.179
24-08-2024,00:39:46,0.180
24-08-2024,00:39:47,0.181
24-08-2024,00:39:48,0.181
24-08-2024,00:39:49,0.179
24-08-2024,00:39:50,0.179
24-08-2024,00:39:51,0.179
24-08-2024,00:39:52,0.179
24-08-2024,00:39:53,0.179
24-08-2024,00:39:54,0.180
24-08-2024,00:39:55,0.179
24-08-2024,00:39:56,0.177
24-08-2024,00:39:57,0.179
24-08-2024,00:39:58,0.178
24-08-2024,00:39:59,0.178
24-08-2024,00:40:00,0.178
24-08-2024,00:40:01,0.178
24-08-2024,00:40:02,0.177
24-08-2024,00:40:03,0.176
24-08-2024,00:40:04,0.175
24-08-2024,00:40:05,0.174
24-08-2024,00:40:06,0.174
24-08-2024,00:40:07,0.175
24-08-2024,00:40:08,0.177
24-08-2024,00:40:09,0.176
24-08-2024,00:40:10,0.176
24-08-2024,00:40:11,0.175
24-08-2024,00:40:12,0.176
24-08-2024,00:40:13,0.174
24-08-2024,00:40:14,0.172
24-08-2024,00:40:15,0.174
24-08-2024,00:40:16,0.176
24-08-2024,00:40:17,0.176
24-08-2024,00:40:18,0.174
24-08-2024,00:40:19,0.173
24-08-2024,00:40:20,0.174
24-08-2024,00:40:21,0.175
24-08-2024,00:40:22,0.176
24-08-2024,00:40:23,0.175
24-08-2024,00:40:24,0.174
24-08-2024,00:40:25,0.173
24-08-2024,00:40:26,0.176
24-08-2024,00:40:27,0.173
24-08-2024,00:40:28,0.173
24-08-2024,00:40:29,0.172
24-08-2024,00:40:30,0.173
24-08-2024,00:40:31,0.173
24-08-2024,00:40:32,0.172
24-08-2024,00:40:33,0.171
24-08-2024,00:40:34,0.172
24-08-2024,00:40:35,0.173
24-08-2024,00:40:36,0.173
24-08-2024,00:40:37,0.171
24-08-2024,00:40:38,0.172
24-08-2024,00:40:39,0.174
24-08-2024,00:40:40,0.173
24-08-2024,00:40:41,0.170
24-08-2024,00:40:42,0.168
24-08-2024,00:40:43,0.168
24-08-2024,00:40:44,0.170
24-08-2024,00:40:45,0.170
24-08-2024,00:40:46,0.169
24-08-2024,00:40:47,0.169
24-08-2024,00:40:48,0.166
24-08-2024,00:40:49,0.165
24-08-2024,00:40:50,0.167
24-08-2024,00:40:51,0.168
24-08-2024,00:40:52,0.170
24-08-2024,00:40:53,0.167
24-08-2024,00:40:54,0.164
24-08-2024,00:40:55,0.163
24-08-2024,00:40:56,0.166
24-08-2024,00:40:57,0.167
24-08-2024,00:40:58,0.168
24-08-2024,00:40:59,0.169
24-08-2024,00:41:00,0.166
24-08-2024,00:41:01,0.165
24-08-2024,00:41:02,0.166
24-08-2024,00:41:03,0.169
24-08-2024,00:41:04,0.171
24-08-2024,00:41:05,0.167
24-08-2024,00:41:06,0.167
24-08-2024,00:41:07,0.165
24-08-2024,00:41:08,0.165
24-08-2024,00:41:09,0.168
24-08-2024,00:41:10,0.168
24-08-2024,00:41:11,0.167
24-08-2024,00:41:12,0.167
24-08-2024,00:41:13,0.166
24-08-2024,00:41:14,0.165
24-08-2024,00:41:15,0.164
24-08-2024,00:41:16,0.164
24-08-2024,00:41:17,0.167
24-08-2024,00:41:18,0.166
24-08-2024,00:41:19,0.164
24-08-2024,00:41:20,0.164
24-08-2024,00:41:21,0.166
24-08-2024,00:41:22,0.166
24-08-2024,00:41:23,0.166
24-08-2024,00:41:24,0.166
24-08-2024,00:41:25,0.165
24-08-2024,00:41:26,0.166
24-08-2024,00:41:27,0.164
24-08-2024,00:41:28,0.165
24-08-2024,00:41:29,0.163
24-08-2024,00:41:30,0.163
24-08-2024,00:41:31,0.165
24-08-2024,00:41:32,0.167
24-08-2024,00:41:33,0.164
24-08-2024,00:41:34,0.163
24-08-2024,00:41:35,0.162
24-08-2024,00:41:36,0.162
24-08-2024,00:41:37,0.163
24-08-2024,00:41:38,0.162
24-08-2024,00:41:39,0.163
24-08-2024,00:41:40,0.163
24-08-2024,00:41:41,0.164
24-08-2024,00:41:42,0.164
24-08-2024,00:41:43,0.165
24-08-2024,00:41:44,0.164
24-08-2024,00:41:45,0.163
24-08-2024,00:41:46,0.162
24-08-2024,00:41:47,0.161
24-08-2024,00:41:48,0.163
24-08-2024,00:41:49,0.163
24-08-2024,00:41:50,0.162
24-08-2024,00:41:51,0.161
24-08-2024,00:41:52,0.164
24-08-2024,00:41:53,0.163
24-08-2024,00:41:54,0.161
24-08-2024,00:41:55,0.162
24-08-2024,00:41:56,0.162
24-08-2024,00:41:57,0.162
24-08-2024,00:41:58,0.161
24-08-2024,00:41:59,0.163
24-08-2024,00:42:00,0.163
24-08-2024,00:42:01,0.163
24-08-2024,00:42:02,0.163
24-08-2024,00:42:03,0.163
24-08-2024,00:42:04,0.162
24-08-2024,00:42:05,0.163
24-08-2024,00:42:06,0.165
24-08-2024,00:42:07,0.166
24-08-2024,00:42:08,0.163
24-08-2024,00:42:09,0.163
24-08-2024,00:42:10,0.165
24-08-2024,00:42:11,0.163
24-08-2024,00:42:12,0.163
24-08-2024,00:42:13,0.162
24-08-2024,00:42:14,0.162
24-08-2024,00:42:15,0.163
24-08-2024,00:42:16,0.162
24-08-2024,00:42:17,0.161
24-08-2024,00:42:18,0.162
24-08-2024,00:42:19,0.161
24-08-2024,00:42:20,0.160
24-08-2024,00:42:21,0.161
24-08-2024,00:42:22,0.163
24-08-2024,00:42:23,0.162
24-08-2024,00:42:24,0.161
24-08-2024,00:42:25,0.162
24-08-2024,00:42:26,0.163
24-08-2024,00:42:27,0.161
24-08-2024,00:42:28,0.162
24-08-2024,00:42:29,0.161
24-08-2024,00:42:30,0.163
24-08-2024,00:42:31,0.164
24-08-2024,00:42:32,0.162
24-08-2024,00:42:33,0.161
24-08-2024,00:42:34,0.163
24-08-2024,00:42:35,0.162
24-08-2024,00:42:36,0.161
24-08-2024,00:42:37,0.161
24-08-2024,00:42:38,0.163
24-08-2024,00:42:39,0.163
24-08-2024,00:42:40,0.160
24-08-2024,00:42:41,0.160
24-08-2024,00:42:42,0.161
24-08-2024,00:42:43,0.161
24-08-2024,00:42:44,0.160
24-08-2024,00:42:45,0.161
24-08-2024,00:42:46,0.164
24-08-2024,00:42:47,0.164
24-08-2024,00:42:48,0.162
24-08-2024,00:42:49,0.162
24-08-2024,00:42:50,0.162
24-08-2024,00:42:51,0.161
24-08-2024,00:42:52,0.160
24-08-2024,00:42:53,0.159
24-08-2024,00:42:54,0.162
24-08-2024,00:42:55,0.164
24-08-2024,00:42:56,0.161
24-08-2024,00:42:57,0.160
24-08-2024,00:42:58,0.160
24-08-2024,00:42:59,0.160
24-08-2024,00:43:00,0.161
24-08-2024,00:43:01,0.161
24-08-2024,00:43:02,0.161
24-08-2024,00:43:03,0.159
24-08-2024,00:43:04,0.159
24-08-2024,00:43:05,0.161
24-08-2024,00:43:06,0.162
24-08-2024,00:43:07,0.162
24-08-2024,00:43:08,0.161
24-08-2024,00:43:09,0.162
24-08-2024,00:43:10,0.161
24-08-2024,00:43:11,0.161
24-08-2024,00:43:12,0.160
24-08-2024,00:43:13,0.163
24-08-2024,00:43:14,0.162
24-08-2024,00:43:15,0.161
24-08-2024,00:43:16,0.161
24-08-2024,00:43:17,0.161
24-08-2024,00:43:18,0.161
24-08-2024,00:43:19,0.163
24-08-2024,00:43:20,0.163
24-08-2024,00:43:21,0.163
24-08-2024,00:43:22,0.162
24-08-2024,00:43:23,0.161
24-08-2024,00:43:24,0.162
24-08-2024,00:43:25,0.162
24-08-2024,00:43:26,0.163
24-08-2024,00:43:27,0.162
24-08-2024,00:43:28,0.163
24-08-2024,00:43:29,0.162
24-08-2024,00:43:30,0.162
24-08-2024,00:43:31,0.163
24-08-2024,00:43:32,0.164
24-08-2024,00:43:33,0.164
24-08-2024,00:43:34,0.162
24-08-2024,00:43:35,0.162
24-08-2024,00:43:36,0.162
24-08-2024,00:43:37,0.162
24-08-2024,00:43:38,0.162
24-08-2024,00:43:39,0.161
24-08-2024,00:43:40,0.162
24-08-2024,00:43:41,0.162
24-08-2024,00:43:42,0.162
24-08-2024,00:43:43,0.164
24-08-2024,00:43:44,0.163
24-08-2024,00:43:45,0.164
24-08-2024,00:43:46,0.164
24-08-2024,00:43:47,0.162
24-08-2024,00:43:48,0.163
24-08-2024,00:43:49,0.164
24-08-2024,00:43:50,0.164
24-08-2024,00:43:51,0.164
24-08-2024,00:43:52,0.166
24-08-2024,00:43:53,0.166
24-08-2024,00:43:54,0.164
24-08-2024,00:43:55,0.165
24-08-2024,00:43:56,0.166
24-08-2024,00:43:57,0.167
24-08-2024,00:43:58,0.166
24-08-2024,00:43:59,0.164
24-08-2024,00:44:00,0.166
24-08-2024,00:44:01,0.167
24-08-2024,00:44:02,0.166
24-08-2024,00:44:03,0.166
24-08-2024,00:44:04,0.166
24-08-2024,00:44:05,0.165
24-08-2024,00:44:06,0.165
24-08-2024,00:44:07,0.166
24-08-2024,00:44:08,0.164
24-08-2024,00:44:09,0.163
24-08-2024,00:44:10,0.163
24-08-2024,00:44:11,0.164
24-08-2024,00:44:12,0.164
24-08-2024,00:44:13,0.163
24-08-2024,00:44:14,0.162
24-08-2024,00:44:15,0.163
24-08-2024,00:44:16,0.164
24-08-2024,00:44:17,0.163
24-08-2024,00:44:18,0.163
24-08-2024,00:44:19,0.164
24-08-2024,00:44:20,0.165
24-08-2024,00:44:21,0.165
24-08-2024,00:44:22,0.162
24-08-2024,00:44:23,0.164
24-08-2024,00:44:24,0.165
24-08-2024,00:44:25,0.165
24-08-2024,00:44:26,0.164
24-08-2024,00:44:27,0.163
24-08-2024,00:44:28,0.162
24-08-2024,00:44:29,0.164
24-08-2024,00:44:30,0.163
24-08-2024,00:44:31,0.162
24-08-2024,00:44:32,0.162
24-08-2024,00:44:33,0.163
24-08-2024,00:44:34,0.165
24-08-2024,00:44:35,0.166
24-08-2024,00:44:36,0.164
24-08-2024,00:44:37,0.163
24-08-2024,00:44:38,0.164
24-08-2024,00:44:39,0.164
24-08-2024,00:44:40,0.163
24-08-2024,00:44:41,0.162
24-08-2024,00:44:42,0.161
24-08-2024,00:44:43,0.162
24-08-2024,00:44:44,0.163
24-08-2024,00:44:45,0.163
24-08-2024,00:44:46,0.163
24-08-2024,00:44:47,0.161
24-08-2024,00:44:48,0.161
24-08-2024,00:44:49,0.162
24-08-2024,00:44:50,0.163
24-08-2024,00:44:51,0.161
24-08-2024,00:44:52,0.161
24-08-2024,00:44:53,0.161
24-08-2024,00:44:54,0.160
24-08-2024,00:44:55,0.160
24-08-2024,00:44:56,0.159
24-08-2024,00:44:57,0.161
24-08-2024,00:44:58,0.162
24-08-2024,00:44:59,0.161
24-08-2024,00:45:00,0.159
24-08-2024,00:45:01,0.159
24-08-2024,00:45:02,0.161
24-08-2024,00:45:03,0.161
24-08-2024,00:45:04,0.161
24-08-2024,00:45:05,0.162
24-08-2024,00:45:06,0.164
24-08-2024,00:45:07,0.163
24-08-2024,00:45:08,0.161
24-08-2024,00:45:09,0.159
24-08-2024,00:45:10,0.161
24-08-2024,00:45:11,0.160
24-08-2024,00:45:12,0.161
24-08-2024,00:45:13,0.161
24-08-2024,00:45:14,0.163
24-08-2024,00:45:15,0.162
24-08-2024,00:45:16,0.159
24-08-2024,00:45:17,0.159
24-08-2024,00:45:18,0.161
24-08-2024,00:45:19,0.161
24-08-2024,00:45:20,0.161
24-08-2024,00:45:21,0.159
24-08-2024,00:45:22,0.159
24-08-2024,00:45:23,0.161
24-08-2024,00:45:24,0.162
24-08-2024,00:45:25,0.160
24-08-2024,00:45:26,0.157
24-08-2024,00:45:27,0.158
24-08-2024,00:45:28,0.158
24-08-2024,00:45:29,0.158
24-08-2024,00:45:30,0.158
24-08-2024,00:45:31,0.157
24-08-2024,00:45:32,0.158
24-08-2024,00:45:33,0.159
24-08-2024,00:45:34,0.161
24-08-2024,00:45:35,0.160
24-08-2024,00:45:36,0.157
24-08-2024,00:45:37,0.158
24-08-2024,00:45:38,0.157
24-08-2024,00:45:39,0.158
24-08-2024,00:45:40,0.161
24-08-2024,00:45:41,0.159
24-08-2024,00:45:42,0.158
24-08-2024,00:45:43,0.158
24-08-2024,00:45:44,0.160
24-08-2024,00:45:45,0.161
24-08-2024,00:45:46,0.160
24-08-2024,00:45:47,0.160
24-08-2024,00:45:48,0.160
24-08-2024,00:45:49,0.158
24-08-2024,00:45:50,0.157
24-08-2024,00:45:51,0.158
24-08-2024,00:45:52,0.159
24-08-2024,00:45:53,0.160
24-08-2024,00:45:54,0.159
24-08-2024,00:45:55,0.158
24-08-2024,00:45:56,0.159
24-08-2024,00:45:57,0.160
24-08-2024,00:45:58,0.159
24-08-2024,00:45:59,0.159
24-08-2024,00:46:00,0.161
24-08-2024,00:46:01,0.159
24-08-2024,00:46:02,0.158
24-08-2024,00:46:03,0.157
24-08-2024,00:46:04,0.157
24-08-2024,00:46:05,0.159
24-08-2024,00:46:06,0.159
24-08-2024,00:46:07,0.156
24-08-2024,00:46:08,0.157
24-08-2024,00:46:09,0.159
24-08-2024,00:46:10,0.159
24-08-2024,00:46:11,0.158
24-08-2024,00:46:12,0.157
24-08-2024,00:46:13,0.156
24-08-2024,00:46:14,0.157
24-08-2024,00:46:15,0.155
24-08-2024,00:46:16,0.156
24-08-2024,00:46:17,0.157
24-08-2024,00:46:18,0.157
24-08-2024,00:46:19,0.156
24-08-2024,00:46:20,0.155
24-08-2024,00:46:21,0.158
24-08-2024,00:46:22,0.159
24-08-2024,00:46:23,0.158
24-08-2024,00:46:24,0.159
24-08-2024,00:46:25,0.158
24-08-2024,00:46:26,0.157
24-08-2024,00:46:27,0.158
24-08-2024,00:46:28,0.156
24-08-2024,00:46:29,0.156
24-08-2024,00:46:30,0.157
24-08-2024,00:46:31,0.157
24-08-2024,00:46:32,0.157
24-08-2024,00:46:33,0.156
24-08-2024,00:46:34,0.154
24-08-2024,00:46:35,0.153
24-08-2024,00:46:36,0.153
24-08-2024,00:46:37,0.154
24-08-2024,00:46:38,0.154
24-08-2024,00:46:39,0.155
24-08-2024,00:46:40,0.156
24-08-2024,00:46:41,0.153
24-08-2024,00:46:42,0.151
24-08-2024,00:46:43,0.154
24-08-2024,00:46:44,0.155
24-08-2024,00:46:45,0.154
24-08-2024,00:46:46,0.154
24-08-2024,00:46:47,0.152
24-08-2024,00:46:48,0.151
24-08-2024,00:46:49,0.152
24-08-2024,00:46:50,0.152
24-08-2024,00:46:51,0.150
24-08-2024,00:46:52,0.151
24-08-2024,00:46:53,0.153
24-08-2024,00:46:54,0.153
24-08-2024,00:46:55,0.151
24-08-2024,00:46:56,0.151
24-08-2024,00:46:57,0.152
24-08-2024,00:46:58,0.154
24-08-2024,00:46:59,0.154
24-08-2024,00:47:00,0.153
24-08-2024,00:47:01,0.150
24-08-2024,00:47:02,0.150
24-08-2024,00:47:03,0.153
24-08-2024,00:47:04,0.151
24-08-2024,00:47:05,0.150
24-08-2024,00:47:06,0.150
24-08-2024,00:47:07,0.149
24-08-2024,00:47:08,0.148
24-08-2024,00:47:09,0.150
24-08-2024,00:47:10,0.149
24-08-2024,00:47:11,0.148
24-08-2024,00:47:12,0.148
24-08-2024,00:47:13,0.150
24-08-2024,00:47:14,0.149
24-08-2024,00:47:15,0.149
24-08-2024,00:47:16,0.150
24-08-2024,00:47:17,0.151
24-08-2024,00:47:18,0.152
24-08-2024,00:47:19,0.153
24-08-2024,00:47:20,0.153
24-08-2024,00:47:21,0.153
24-08-2024,00:47:22,0.152
24-08-2024,00:47:23,0.150
24-08-2024,00:47:24,0.151
24-08-2024,00:47:25,0.153
24-08-2024,00:47:26,0.153
24-08-2024,00:47:27,0.151
24-08-2024,00:47:28,0.151
24-08-2024,00:47:29,0.149
24-08-2024,00:47:30,0.149
24-08-2024,00:47:31,0.150
24-08-2024,00:47:32,0.151
24-08-2024,00:47:33,0.150
24-08-2024,00:47:34,0.149
24-08-2024,00:47:35,0.147
24-08-2024,00:47:36,0.145
24-08-2024,00:47:37,0.146
24-08-2024,00:47:38,0.146
24-08-2024,00:47:39,0.145
24-08-2024,00:47:40,0.147
24-08-2024,00:47:41,0.144
24-08-2024,00:47:42,0.143
24-08-2024,00:47:43,0.143
24-08-2024,00:47:44,0.144
24-08-2024,00:47:45,0.145
24-08-2024,00:47:46,0.143
24-08-2024,00:47:47,0.144
24-08-2024,00:47:48,0.145
24-08-2024,00:47:49,0.143
24-08-2024,00:47:50,0.143
24-08-2024,00:47:51,0.143
24-08-2024,00:47:52,0.142
24-08-2024,00:47:53,0.143
24-08-2024,00:47:54,0.144
24-08-2024,00:47:55,0.146
24-08-2024,00:47:56,0.145
24-08-2024,00:47:57,0.142
24-08-2024,00:47:58,0.141
24-08-2024,00:47:59,0.141
24-08-2024,00:48:00,0.141
24-08-2024,00:48:01,0.141
24-08-2024,00:48:02,0.142
24-08-2024,00:48:03,0.143
24-08-2024,00:48:04,0.141
24-08-2024,00:48:05,0.141
24-08-2024,00:48:06,0.142
24-08-2024,00:48:07,0.143
24-08-2024,00:48:08,0.143
24-08-2024,00:48:09,0.144
24-08-2024,00:48:10,0.145
24-08-2024,00:48:11,0.141
24-08-2024,00:48:12,0.141
24-08-2024,00:48:13,0.140
24-08-2024,00:48:14,0.141
24-08-2024,00:48:15,0.142
24-08-2024,00:48:16,0.140
24-08-2024,00:48:17,0.141
24-08-2024,00:48:18,0.142
24-08-2024,00:48:19,0.142
24-08-2024,00:48:20,0.141
24-08-2024,00:48:21,0.141
24-08-2024,00:48:22,0.141
24-08-2024,00:48:23,0.142
24-08-2024,00:48:24,0.143
24-08-2024,00:48:25,0.142
24-08-2024,00:48:26,0.143
24-08-2024,00:48:27,0.142
24-08-2024,00:48:28,0.144
24-08-2024,00:48:29,0.143
24-08-2024,00:48:30,0.141
24-08-2024,00:48:31,0.142
24-08-2024,00:48:32,0.144
24-08-2024,00:48:33,0.144
24-08-2024,00:48:34,0.142
24-08-2024,00:48:35,0.143
24-08-2024,00:48:36,0.143
24-08-2024,00:48:37,0.146
24-08-2024,00:48:38,0.146
24-08-2024,00:48:39,0.144
24-08-2024,00:48:40,0.143
24-08-2024,00:48:41,0.143
24-08-2024,00:48:42,0.142
24-08-2024,00:48:43,0.143
24-08-2024,00:48:44,0.144
24-08-2024,00:48:45,0.145
24-08-2024,00:48:46,0.144
24-08-2024,00:48:47,0.144
24-08-2024,00:48:48,0.144
24-08-2024,00:48:49,0.143
24-08-2024,00:48:50,0.142
24-08-2024,00:48:51,0.144
24-08-2024,00:48:52,0.145
24-08-2024,00:48:53,0.144
24-08-2024,00:48:54,0.143
24-08-2024,00:48:55,0.144
24-08-2024,00:48:56,0.142
24-08-2024,00:48:57,0.144
24-08-2024,00:48:58,0.143
24-08-2024,00:48:59,0.141
24-08-2024,00:49:00,0.141
24-08-2024,00:49:01,0.141
24-08-2024,00:49:02,0.139
24-08-2024,00:49:03,0.138
24-08-2024,00:49:04,0.140
24-08-2024,00:49:05,0.142
24-08-2024,00:49:06,0.142
24-08-2024,00:49:07,0.142
24-08-2024,00:49:08,0.141
24-08-2024,00:49:09,0.142
24-08-2024,00:49:10,0.142
24-08-2024,00:49:11,0.143
24-08-2024,00:49:12,0.142
24-08-2024,00:49:13,0.142
